query,intent
스리라차 치킨 버거 주문,2
스리라차 치킨 버거 할래,2
스리라차 치킨 버거 해줘,2
스리라차 치킨 버거 확인,2
스리라차 치킨 버거 가능할까요,2
스리라차 치킨 버거 당일 주문,2
스리라차 치킨 버거 모레주문,2
스리라차 치킨 버거 내일 주문 하고 싶습니다.,2
스리라차 치킨 버거 내일주문 가능한가요?,2
스리라차 치킨 버거 내일주문하고싶어요,2
스리라차 치킨 버거 토요일주문,2
스리라차 치킨 버거 하려고 하는데 주문 진행도와주세요,2
스리라차 치킨 버거 신청 어떻게 하나요,2
스리라차 치킨 버거 주문상담하고싶어요,2
스리라차 치킨 버거 4월47일 주문이요,2
스리라차 치킨 버거 통합주문,2
스리라차 치킨 버거 주문해주세요,2
스리라차 치킨 버거 주문하고싶어요,2
스리라차 치킨 버거 주문하고싶어요,2
스리라차 치킨 버거 주문 가능한가요,2
스리라차 치킨 버거 음식 주문하고싶어요,2
스리라차 치킨 버거 주문문의요,2
스리라차 치킨 버거 주문빨리하고싶어요!,2
스리라차 치킨 버거 주문접수받아줘,2
스리라차 치킨 버거 메뉴 주문해주세요,2
스리라차 치킨 버거 인터넷으로 주문할수 있나요,2
스리라차 치킨 버거 주문하고싶어요,2
스리라차 치킨 버거 주문하는데 오늘 가도 되나요,2
스리라차 치킨 버거 지금 음식 받을수 있나요,2
스리라차 치킨 버거 주문할수 있나요,2
스리라차 치킨 버거 주문하고 싶어요,2
스리라차 치킨 버거 주문 카톡으로 진행할께요,2
스리라차 치킨 버거 음식 주문 톡으로도 가능할지?,2
스리라차 치킨 버거 음식 주문 가능한가요,2
스리라차 치킨 버거 메뉴 주문 가능한가요,2
스리라차 치킨 버거 주문 오케?,2
스리라차 치킨 버거 여기서 주문 가능,2
스리라차 치킨 버거 주문 변경 가능할까?,2
스리라차 치킨 버거 꼭 주문하고싶습니다,2
스리라차 치킨 버거 주문 오케이?,2
스리라차 치킨 버거 주문 하고 싶습니다,2
스리라차 치킨 버거 주문 가능,2
스리라차 치킨 버거 주문 해줘,2
스리라차 치킨 버거 메뉴 주문 해줘,2
스리라차 치킨 버거 음식 주문 해줘,2
스리라차 치킨 버거 주문 정보,2
스리라차 치킨 버거 주문ㄱㄱ,2
스리라차 치킨 버거 주문 하고 싶어요,2
스리라차 치킨 버거 주문하고파요,2
스리라차 치킨 버거 오전에 주문 원합니다,2
스리라차 치킨 버거 오후로 주문 가능함?,2
스리라차 치킨 버거 시키고 싶어요,2
스리라차 치킨 버거 시킬거야,2
스리라차 치킨 버거 메뉴 선택,2
스리라차 치킨 버거 음식 선택,2
스리라차 치킨 버거 선택,2
스리라차 치킨 버거 식사시간에 주문 해도 되요?,2
스리라차 치킨 버거 추가 주문,2
스리라차 치킨 버거 추가 주문할게요,2
스리라차 치킨 버거 점심시간에 주문 할께요,2
스리라차 치킨 버거 저녁시간에 주문하고싶어요,2
스리라차 치킨 버거 평일 주문,2
스리라차 치킨 버거 주말주문하고싶어요,2
스리라차 치킨 버거 주말주문가능해요?,2
스리라차 치킨 버거 지금 주문 가능?,2
스리라차 치킨 버거 주문 콜?,2
스리라차 치킨 버거 당일 주문 콜?,2
스리라차 치킨 버거 담주 주문 콜?,2
스리라차 치킨 버거 담달 주문 콜?,2
스리라차 치킨 버거 내일 주문 콜?,2
스리라차 치킨 버거 내일 주문 가능?,2
스리라차 치킨 버거 내일 주문하고싶어요,2
스리라차 치킨 버거 담주 주문 할께요,2
스리라차 치킨 버거 담주 주문 할게요,2
스리라차 치킨 버거 지금 주문 할게요,2
스리라차 치킨 버거 주중 주문 원합니다,2
스리라차 치킨 버거 주문 바로 잡아주세요,2
스리라차 치킨 버거 방문 주문,2
스리라차 치킨 버거 바로 주문하고싶어,2
스리라차 치킨 버거 바로 주문할게,2
스리라차 치킨 버거 주문 가능할지,2
스리라차 치킨 버거 바로 주문 가능할지,2
스리라차 치킨 버거 주문 진행 할꼐요,2
스리라차 치킨 버거 주문 진행 할게요,2
스리라차 치킨 버거 지금바로 주문,2
스리라차 치킨 버거 주문 바로 할래요,2
스리라차 치킨 버거 오늘 주문하고싶어요,2
스리라차 치킨 버거 오늘주문가능한가요?,2
스리라차 치킨 버거 주문,2
스리라차 치킨 버거 주문할래,2
스리라차 치킨 버거 주문 할래,2
프레즐 치즈케이크 주문 하고싶어요,2
프레즐 치즈케이크 먹고싶어요,2
프레즐 치즈케이크 하고싶어요,2
프레즐 치즈케이크 원해요,2
프레즐 치즈케이크 하고 싶은데,2
프레즐 치즈케이크 하고 싶다,2
프레즐 치즈케이크 하고 싶은데,2
프레즐 치즈케이크 할게요,2
프레즐 치즈케이크 시킬게,2
프레즐 치즈케이크 할께요,2
프레즐 치즈케이크 해주세요,2
프레즐 치즈케이크 하려구요,2
프레즐 치즈케이크 되었나요,2
프레즐 치즈케이크 되나요,2
프레즐 치즈케이크 할수 있을까요?,2
프레즐 치즈케이크 싶어요,2
프레즐 치즈케이크 언제 가능,2
프레즐 치즈케이크 언제가능할까요,2
프레즐 치즈케이크 한가요?,2
프레즐 치즈케이크 시킬께,2
프레즐 치즈케이크 주문 ㄱ,2
프레즐 치즈케이크 갈게,2
프레즐 치즈케이크 주문,2
프레즐 치즈케이크 할래,2
프레즐 치즈케이크 해줘,2
프레즐 치즈케이크 확인,2
프레즐 치즈케이크 가능할까요,2
프레즐 치즈케이크 당일 주문,2
프레즐 치즈케이크 모레주문,2
프레즐 치즈케이크 내일 주문 하고 싶습니다.,2
프레즐 치즈케이크 내일주문 가능한가요?,2
프레즐 치즈케이크 내일주문하고싶어요,2
프레즐 치즈케이크 토요일주문,2
프레즐 치즈케이크 하려고 하는데 주문 진행도와주세요,2
프레즐 치즈케이크 신청 어떻게 하나요,2
프레즐 치즈케이크 주문상담하고싶어요,2
프레즐 치즈케이크 4월47일 주문이요,2
프레즐 치즈케이크 통합주문,2
프레즐 치즈케이크 주문해주세요,2
프레즐 치즈케이크 주문하고싶어요,2
프레즐 치즈케이크 주문하고싶어요,2
프레즐 치즈케이크 주문 가능한가요,2
프레즐 치즈케이크 음식 주문하고싶어요,2
프레즐 치즈케이크 주문문의요,2
프레즐 치즈케이크 주문빨리하고싶어요!,2
프레즐 치즈케이크 주문접수받아줘,2
프레즐 치즈케이크 메뉴 주문해주세요,2
프레즐 치즈케이크 인터넷으로 주문할수 있나요,2
프레즐 치즈케이크 주문하고싶어요,2
프레즐 치즈케이크 주문하는데 오늘 가도 되나요,2
프레즐 치즈케이크 지금 음식 받을수 있나요,2
프레즐 치즈케이크 주문할수 있나요,2
프레즐 치즈케이크 주문하고 싶어요,2
프레즐 치즈케이크 주문 카톡으로 진행할께요,2
프레즐 치즈케이크 음식 주문 톡으로도 가능할지?,2
프레즐 치즈케이크 음식 주문 가능한가요,2
프레즐 치즈케이크 메뉴 주문 가능한가요,2
프레즐 치즈케이크 주문 오케?,2
프레즐 치즈케이크 여기서 주문 가능,2
프레즐 치즈케이크 주문 변경 가능할까?,2
프레즐 치즈케이크 꼭 주문하고싶습니다,2
프레즐 치즈케이크 주문 오케이?,2
프레즐 치즈케이크 주문 하고 싶습니다,2
프레즐 치즈케이크 주문 가능,2
프레즐 치즈케이크 주문 해줘,2
프레즐 치즈케이크 메뉴 주문 해줘,2
프레즐 치즈케이크 음식 주문 해줘,2
프레즐 치즈케이크 주문 정보,2
프레즐 치즈케이크 주문ㄱㄱ,2
프레즐 치즈케이크 주문 하고 싶어요,2
프레즐 치즈케이크 주문하고파요,2
프레즐 치즈케이크 오전에 주문 원합니다,2
프레즐 치즈케이크 오후로 주문 가능함?,2
프레즐 치즈케이크 시키고 싶어요,2
프레즐 치즈케이크 시킬거야,2
프레즐 치즈케이크 메뉴 선택,2
프레즐 치즈케이크 음식 선택,2
프레즐 치즈케이크 선택,2
프레즐 치즈케이크 식사시간에 주문 해도 되요?,2
프레즐 치즈케이크 추가 주문,2
프레즐 치즈케이크 추가 주문할게요,2
프레즐 치즈케이크 점심시간에 주문 할께요,2
프레즐 치즈케이크 저녁시간에 주문하고싶어요,2
프레즐 치즈케이크 평일 주문,2
프레즐 치즈케이크 주말주문하고싶어요,2
프레즐 치즈케이크 주말주문가능해요?,2
프레즐 치즈케이크 지금 주문 가능?,2
프레즐 치즈케이크 주문 콜?,2
프레즐 치즈케이크 당일 주문 콜?,2
프레즐 치즈케이크 담주 주문 콜?,2
프레즐 치즈케이크 담달 주문 콜?,2
프레즐 치즈케이크 내일 주문 콜?,2
프레즐 치즈케이크 내일 주문 가능?,2
프레즐 치즈케이크 내일 주문하고싶어요,2
프레즐 치즈케이크 담주 주문 할께요,2
프레즐 치즈케이크 담주 주문 할게요,2
프레즐 치즈케이크 지금 주문 할게요,2
프레즐 치즈케이크 주중 주문 원합니다,2
프레즐 치즈케이크 주문 바로 잡아주세요,2
프레즐 치즈케이크 방문 주문,2
프레즐 치즈케이크 바로 주문하고싶어,2
프레즐 치즈케이크 바로 주문할게,2
프레즐 치즈케이크 주문 가능할지,2
프레즐 치즈케이크 바로 주문 가능할지,2
프레즐 치즈케이크 주문 진행 할꼐요,2
프레즐 치즈케이크 주문 진행 할게요,2
프레즐 치즈케이크 지금바로 주문,2
프레즐 치즈케이크 주문 바로 할래요,2
프레즐 치즈케이크 오늘 주문하고싶어요,2
프레즐 치즈케이크 오늘주문가능한가요?,2
프레즐 치즈케이크 주문,2
프레즐 치즈케이크 주문할래,2
프레즐 치즈케이크 주문 할래,2
보더 브라우니 썬데 주문 하고싶어요,2
보더 브라우니 썬데 먹고싶어요,2
보더 브라우니 썬데 하고싶어요,2
보더 브라우니 썬데 원해요,2
보더 브라우니 썬데 하고 싶은데,2
보더 브라우니 썬데 하고 싶다,2
보더 브라우니 썬데 하고 싶은데,2
보더 브라우니 썬데 할게요,2
보더 브라우니 썬데 시킬게,2
보더 브라우니 썬데 할께요,2
보더 브라우니 썬데 해주세요,2
보더 브라우니 썬데 하려구요,2
보더 브라우니 썬데 되었나요,2
보더 브라우니 썬데 되나요,2
보더 브라우니 썬데 할수 있을까요?,2
보더 브라우니 썬데 싶어요,2
보더 브라우니 썬데 언제 가능,2
보더 브라우니 썬데 언제가능할까요,2
보더 브라우니 썬데 한가요?,2
보더 브라우니 썬데 시킬께,2
보더 브라우니 썬데 주문 ㄱ,2
보더 브라우니 썬데 갈게,2
보더 브라우니 썬데 주문,2
보더 브라우니 썬데 할래,2
보더 브라우니 썬데 해줘,2
보더 브라우니 썬데 확인,2
보더 브라우니 썬데 가능할까요,2
보더 브라우니 썬데 당일 주문,2
보더 브라우니 썬데 모레주문,2
보더 브라우니 썬데 내일 주문 하고 싶습니다.,2
보더 브라우니 썬데 내일주문 가능한가요?,2
보더 브라우니 썬데 내일주문하고싶어요,2
보더 브라우니 썬데 토요일주문,2
보더 브라우니 썬데 하려고 하는데 주문 진행도와주세요,2
보더 브라우니 썬데 신청 어떻게 하나요,2
보더 브라우니 썬데 주문상담하고싶어요,2
보더 브라우니 썬데 4월47일 주문이요,2
보더 브라우니 썬데 통합주문,2
보더 브라우니 썬데 주문해주세요,2
보더 브라우니 썬데 주문하고싶어요,2
보더 브라우니 썬데 주문하고싶어요,2
보더 브라우니 썬데 주문 가능한가요,2
보더 브라우니 썬데 음식 주문하고싶어요,2
보더 브라우니 썬데 주문문의요,2
보더 브라우니 썬데 주문빨리하고싶어요!,2
보더 브라우니 썬데 주문접수받아줘,2
보더 브라우니 썬데 메뉴 주문해주세요,2
보더 브라우니 썬데 인터넷으로 주문할수 있나요,2
보더 브라우니 썬데 주문하고싶어요,2
보더 브라우니 썬데 주문하는데 오늘 가도 되나요,2
보더 브라우니 썬데 지금 음식 받을수 있나요,2
보더 브라우니 썬데 주문할수 있나요,2
보더 브라우니 썬데 주문하고 싶어요,2
보더 브라우니 썬데 주문 카톡으로 진행할께요,2
보더 브라우니 썬데 음식 주문 톡으로도 가능할지?,2
보더 브라우니 썬데 음식 주문 가능한가요,2
보더 브라우니 썬데 메뉴 주문 가능한가요,2
보더 브라우니 썬데 주문 오케?,2
보더 브라우니 썬데 여기서 주문 가능,2
보더 브라우니 썬데 주문 변경 가능할까?,2
보더 브라우니 썬데 꼭 주문하고싶습니다,2
보더 브라우니 썬데 주문 오케이?,2
보더 브라우니 썬데 주문 하고 싶습니다,2
보더 브라우니 썬데 주문 가능,2
보더 브라우니 썬데 주문 해줘,2
보더 브라우니 썬데 메뉴 주문 해줘,2
보더 브라우니 썬데 음식 주문 해줘,2
보더 브라우니 썬데 주문 정보,2
보더 브라우니 썬데 주문ㄱㄱ,2
보더 브라우니 썬데 주문 하고 싶어요,2
보더 브라우니 썬데 주문하고파요,2
보더 브라우니 썬데 오전에 주문 원합니다,2
보더 브라우니 썬데 오후로 주문 가능함?,2
보더 브라우니 썬데 시키고 싶어요,2
보더 브라우니 썬데 시킬거야,2
보더 브라우니 썬데 메뉴 선택,2
보더 브라우니 썬데 음식 선택,2
보더 브라우니 썬데 선택,2
보더 브라우니 썬데 식사시간에 주문 해도 되요?,2
보더 브라우니 썬데 추가 주문,2
보더 브라우니 썬데 추가 주문할게요,2
보더 브라우니 썬데 점심시간에 주문 할께요,2
보더 브라우니 썬데 저녁시간에 주문하고싶어요,2
보더 브라우니 썬데 평일 주문,2
보더 브라우니 썬데 주말주문하고싶어요,2
보더 브라우니 썬데 주말주문가능해요?,2
보더 브라우니 썬데 지금 주문 가능?,2
보더 브라우니 썬데 주문 콜?,2
보더 브라우니 썬데 당일 주문 콜?,2
보더 브라우니 썬데 담주 주문 콜?,2
보더 브라우니 썬데 담달 주문 콜?,2
보더 브라우니 썬데 내일 주문 콜?,2
보더 브라우니 썬데 내일 주문 가능?,2
보더 브라우니 썬데 내일 주문하고싶어요,2
보더 브라우니 썬데 담주 주문 할께요,2
보더 브라우니 썬데 담주 주문 할게요,2
보더 브라우니 썬데 지금 주문 할게요,2
보더 브라우니 썬데 주중 주문 원합니다,2
보더 브라우니 썬데 주문 바로 잡아주세요,2
보더 브라우니 썬데 방문 주문,2
보더 브라우니 썬데 바로 주문하고싶어,2
보더 브라우니 썬데 바로 주문할게,2
보더 브라우니 썬데 주문 가능할지,2
보더 브라우니 썬데 바로 주문 가능할지,2
보더 브라우니 썬데 주문 진행 할꼐요,2
보더 브라우니 썬데 주문 진행 할게요,2
보더 브라우니 썬데 지금바로 주문,2
보더 브라우니 썬데 주문 바로 할래요,2
보더 브라우니 썬데 오늘 주문하고싶어요,2
보더 브라우니 썬데 오늘주문가능한가요?,2
보더 브라우니 썬데 주문,2
보더 브라우니 썬데 주문할래,2
보더 브라우니 썬데 주문 할래,2
츄러스 주문 하고싶어요,2
츄러스 먹고싶어요,2
츄러스 하고싶어요,2
츄러스 원해요,2
츄러스 하고 싶은데,2
츄러스 하고 싶다,2
츄러스 하고 싶은데,2
츄러스 할게요,2
츄러스 시킬게,2
츄러스 할께요,2
츄러스 해주세요,2
츄러스 하려구요,2
츄러스 되었나요,2
츄러스 되나요,2
츄러스 할수 있을까요?,2
츄러스 싶어요,2
츄러스 언제 가능,2
츄러스 언제가능할까요,2
츄러스 한가요?,2
츄러스 시킬께,2
츄러스 주문 ㄱ,2
츄러스 갈게,2
츄러스 주문,2
츄러스 할래,2
츄러스 해줘,2
츄러스 확인,2
츄러스 가능할까요,2
츄러스 당일 주문,2
츄러스 모레주문,2
츄러스 내일 주문 하고 싶습니다.,2
츄러스 내일주문 가능한가요?,2
츄러스 내일주문하고싶어요,2
츄러스 토요일주문,2
츄러스 하려고 하는데 주문 진행도와주세요,2
츄러스 신청 어떻게 하나요,2
츄러스 주문상담하고싶어요,2
츄러스 4월47일 주문이요,2
츄러스 통합주문,2
츄러스 주문해주세요,2
츄러스 주문하고싶어요,2
츄러스 주문하고싶어요,2
